"temperature","avg_ws"
"78.62","1123147.835000000000"
"78.64","1286069.200000000000"
"78.65","1190803.675000000000"
"78.68","1102723.215000000000"
"78.69","1295027.526666666667"
"78.72","906224.600000000000"
"78.75","1338657.950000000000"
"78.78","1424225.440000000000"
"78.79","869922.560000000000"
"78.82","982192.313333333333"
"78.83","1997181.090000000000"
"78.85","1197058.090000000000"
"78.86","725043.040000000000"
"78.87","800519.246666666667"
"78.89","1471559.827500000000"
"78.91","726757.942500000000"
"78.93","973250.410000000000"
"78.94","734908.037500000000"
"78.95","1290826.505000000000"
"78.97","555183.720000000000"
"78.98","586198.605000000000"
"79.02","266484.190000000000"
"79.03","1501095.490000000000"
"79.04","321110.220000000000"
"79.05","1665502.550000000000"
"79.07","1370251.220000000000"
"79.09","1839128.830000000000"
"79.14","2175563.690000000000"
"79.15","1429345.860000000000"
"79.17","456807.035000000000"
"79.18","1206673.055000000000"
"79.20","2358055.300000000000"
"79.22","828051.845000000000"
"79.23","1271720.965000000000"
"79.24","842325.766666666667"
"79.29","1003400.235000000000"
"79.30","812465.916666666667"
"79.32","1519239.530000000000"
"79.35","1630607.000000000000"
"79.36","870676.440000000000"
"79.37","1377119.450000000000"
"79.40","1211579.345000000000"
"79.41","1257849.665000000000"
"79.44","1857380.090000000000"
"79.45","1033650.960000000000"
"79.46","248603.300000000000"
"79.47","862801.483333333333"
"79.49","673594.506000000000"
"79.51","439913.570000000000"
"79.54","337825.890000000000"
"79.58","902050.950000000000"
"79.61","1267675.050000000000"
"79.64","291781.150000000000"
"79.65","586061.460000000000"
"79.66","1396322.190000000000"
"79.69","1068686.783333333333"
"79.72","359867.800000000000"
"79.75","1171391.410000000000"
"79.78","1515150.128000000000"
"79.79","622112.230000000000"
"79.81","310013.110000000000"
"79.83","990441.570000000000"
"79.84","1532316.790000000000"
"79.86","306533.080000000000"
"79.87","386312.680000000000"
"79.93","475141.950000000000"
"79.94","1227586.773333333333"
"79.97","1064826.190000000000"
"80.05","2073951.380000000000"
"80.06","1144712.630000000000"
"80.11","1035844.086666666667"
"80.14","1247059.010000000000"
"80.17","1248714.460000000000"
"80.19","365248.940000000000"
"80.21","1483574.380000000000"
"80.22","1365541.590000000000"
"80.23","956251.180000000000"
"80.26","583648.590000000000"
"80.27","1588142.260000000000"
"80.32","1118726.480000000000"
"80.33","1640476.770000000000"
"80.34","1759777.250000000000"
"80.35","1812208.220000000000"
"80.37","1558949.525000000000"
"80.38","783862.756666666667"
"80.39","1681121.380000000000"
"80.40","395221.880000000000"
"80.42","1071518.647500000000"
"80.43","1115944.000000000000"
"80.44","1432069.950000000000"
"80.48","1546074.180000000000"
"80.49","1186162.023333333333"
"80.50","1696619.520000000000"
"80.56","1962924.300000000000"
"80.57","325041.680000000000"
"80.58","472383.725000000000"
"80.62","799967.120000000000"
"80.69","1615524.710000000000"
"80.70","1046639.760000000000"
"80.71","576879.150000000000"
"80.74","418908.690000000000"
"80.75","913236.620000000000"
"80.78","316203.640000000000"
"80.79","783443.493333333333"
"80.83","1523979.110000000000"
"80.84","744625.700000000000"
"80.87","637150.670000000000"
"80.88","1176066.955000000000"
"80.89","591644.125000000000"
"80.91","1492418.140000000000"
"80.93","1484138.705000000000"
"80.94","1222621.510000000000"
"80.99","1308222.240000000000"
"81.02","318773.215000000000"
"81.04","1887733.210000000000"
"81.05","847533.410000000000"
"81.06","1152033.940000000000"
"81.10","1588562.710000000000"
"81.12","1108291.765000000000"
"81.13","1957113.890000000000"
"81.14","291808.870000000000"
"81.16","277237.255000000000"
"81.19","463448.590000000000"
"81.20","1618272.250000000000"
"81.21","1218388.360000000000"
"81.22","802797.453333333333"
"81.24","1067377.146666666667"
"81.25","305993.270000000000"
"81.26","402605.295000000000"
"81.28","427870.975000000000"
"81.31","1287850.990000000000"
"81.32","722120.040000000000"
"81.33","1587499.820000000000"
"81.35","1352547.700000000000"
"81.37","1532308.780000000000"
"81.38","432424.850000000000"
"81.39","989740.086666666667"
"81.41","2283540.300000000000"
"81.46","1379378.250000000000"
"81.47","1988490.210000000000"
"81.50","433607.080000000000"
"81.51","977087.885000000000"
"81.52","475227.602000000000"
"81.53","1429718.560000000000"
"81.55","432268.530000000000"
"81.56","1465003.570000000000"
"81.57","1672108.065000000000"
"81.61","967081.986666666667"
"81.63","2197299.650000000000"
"81.64","327383.640000000000"
"81.65","522285.720000000000"
"81.67","956921.150000000000"
"81.69","1187307.365000000000"
"81.71","838227.520000000000"
"81.72","377347.490000000000"
"81.74","402570.903333333333"
"81.75","349214.180000000000"
"81.76","403517.055000000000"
"81.77","764773.816666666667"
"81.78","1008892.096666666667"
"81.79","1724557.220000000000"
"81.81","1894096.140000000000"
"81.83","1578761.760000000000"
"81.84","1371986.600000000000"
"81.85","980296.533333333333"
"81.87","1168660.095000000000"
"81.88","460182.430000000000"
"81.91","942970.630000000000"
"81.93","1143483.910000000000"
"81.95","1178211.810000000000"
"81.96","911106.220000000000"
"81.99","1193266.805000000000"
"82.00","1188024.895000000000"
"82.01","572447.520000000000"
"82.04","347955.050000000000"
"82.05","1361562.880000000000"
"82.06","428225.030000000000"
"82.08","1237033.626666666667"
"82.09","2125104.720000000000"
"82.10","962279.641666666667"
"82.11","1430378.670000000000"
"82.13","1345167.610000000000"
"82.14","1235775.150000000000"
"82.15","784215.120000000000"
"82.20","847901.775000000000"
"82.21","792250.456666666667"
"82.27","1084495.615000000000"
"82.28","818634.905000000000"
"82.29","683047.034000000000"
"82.30","474813.145000000000"
"82.32","239431.850000000000"
"82.33","1311848.065000000000"
"82.35","341214.430000000000"
"82.36","363064.640000000000"
"82.39","536537.640000000000"
"82.41","706429.872500000000"
"82.43","270497.510000000000"
"82.45","1074443.856000000000"
"82.46","794584.270000000000"
"82.47","511049.060000000000"
"82.50","1150260.590000000000"
"82.51","997003.823333333333"
"82.52","1100420.435000000000"
"82.57","830456.420000000000"
"82.58","368477.930000000000"
"82.59","1880902.620000000000"
"82.60","472009.660000000000"
"82.64","1947083.300000000000"
"82.66","1439123.710000000000"
"82.68","834399.817500000000"
"82.69","1693964.885000000000"
"82.70","419497.950000000000"
"82.74","2003940.640000000000"
"82.75","1442092.080000000000"
"82.76","682012.530000000000"
"82.77","2232892.100000000000"
"82.80","294264.200000000000"
"82.81","1339570.850000000000"
"82.82","1243726.200000000000"
"82.84","2036231.390000000000"
"82.89","1487797.540000000000"
"82.92","895066.500000000000"
"82.93","358753.770000000000"
"82.95","1062955.832500000000"
"82.96","437042.590000000000"
"82.97","822558.846666666667"
"82.98","2105668.740000000000"
"82.99","1072854.640000000000"
"83.00","1635078.410000000000"
"83.01","846303.070000000000"
"83.03","813501.353333333333"
"83.04","1215676.310000000000"
"83.07","1127310.897500000000"
"83.09","1302600.140000000000"
"83.11","1372500.630000000000"
"83.12","992088.603333333333"
"83.13","1588948.320000000000"
"83.14","411206.500000000000"
"83.15","1448938.920000000000"
"83.17","1409515.730000000000"
"83.21","2193367.690000000000"
"83.23","1819666.460000000000"
"83.24","1280414.800000000000"
"83.26","991962.448000000000"
"83.27","2049046.950000000000"
"83.31","433427.470000000000"
"83.32","352864.490000000000"
"83.36","1385065.200000000000"
"83.39","513991.570000000000"
"83.40","1410703.150000000000"
"83.43","533917.520000000000"
"83.44","1461129.940000000000"
"83.47","1641867.920000000000"
"83.49","1200568.297500000000"
"83.51","1187034.665000000000"
"83.52","364076.850000000000"
"83.55","278529.710000000000"
"83.57","561548.105000000000"
"83.58","1118584.308000000000"
"83.59","981877.190000000000"
"83.61","304984.140000000000"
"83.63","715259.600000000000"
"83.64","813832.510000000000"
"83.66","274742.630000000000"
"83.68","1169615.240000000000"
"83.71","1609811.750000000000"
"83.72","1003090.620000000000"
"83.74","930745.690000000000"
"83.75","1041418.240000000000"
"83.79","357346.480000000000"
"83.80","1145494.755000000000"
"83.81","329183.920000000000"
"83.82","879011.720000000000"
"83.83","596554.050000000000"
"83.84","855179.580000000000"
"83.86","1757162.905000000000"
"83.89","1677248.240000000000"
"83.90","1585240.920000000000"
"83.91","313795.600000000000"
"83.94","864881.240000000000"
"83.95","434643.080000000000"
"83.96","1515039.890000000000"
"83.98","871552.523333333333"
"84.00","397066.300000000000"
"84.01","1106147.975000000000"
"84.04","1154810.635000000000"
"84.05","1608277.740000000000"
"84.06","843482.975000000000"
"84.11","1503284.060000000000"
"84.13","1336522.920000000000"
"84.14","460149.630000000000"
"84.15","578790.360000000000"
"84.16","366473.970000000000"
"84.17","696844.360000000000"
"84.19","410283.355000000000"
"84.20","1841094.640000000000"
"84.23","2128362.920000000000"
"84.25","713932.145000000000"
"84.26","849925.370000000000"
"84.29","394507.840000000000"
"84.31","1417515.930000000000"
"84.32","352728.780000000000"
"84.33","1414564.530000000000"
"84.34","1422711.600000000000"
"84.36","1989674.070000000000"
"84.37","495728.170000000000"
"84.40","1190515.830000000000"
"84.41","389754.233333333333"
"84.43","467972.415000000000"
"84.45","1200142.710000000000"
"84.47","878298.220000000000"
"84.49","1030660.075000000000"
"84.50","1262025.080000000000"
"84.51","882037.070000000000"
"84.54","2051533.530000000000"
"84.57","1200385.040000000000"
"84.59","2066541.860000000000"
"84.60","1416005.590000000000"
"84.62","462103.990000000000"
"84.66","570305.425000000000"
"84.67","631827.380000000000"
"84.69","912542.820000000000"
"84.71","702183.772000000000"
"84.72","1720221.910000000000"
"84.73","922048.410000000000"
"84.76","938468.813333333333"
"84.77","891387.140000000000"
"84.79","916335.863333333333"
"84.83","991676.470000000000"
"84.84","391638.750000000000"
"84.85","1597868.050000000000"
"84.88","1540421.490000000000"
"84.90","995309.655000000000"
"84.91","1249439.950000000000"
"84.92","1409989.670000000000"
"84.93","1429829.360000000000"
"84.94","857567.667500000000"
"84.97","1417875.420000000000"
"84.99","687489.811666666667"
"85.02","509263.280000000000"
"85.03","1151131.300000000000"
"85.05","1592409.970000000000"
"85.06","606094.343333333333"
"85.10","368962.720000000000"
"85.11","1270816.010000000000"
"85.13","402635.760000000000"
"85.15","892393.770000000000"
"85.17","1547755.100000000000"
"85.18","337141.815000000000"
"85.19","1192894.555000000000"
"85.20","804757.750000000000"
"85.21","1451392.670000000000"
"85.22","1449142.920000000000"
"85.26","826123.880000000000"
"85.32","1122679.747500000000"
"85.33","435646.035000000000"
"85.38","395146.240000000000"
"85.43","1272395.020000000000"
"85.46","829902.420000000000"
"85.49","488009.780000000000"
"85.51","1543365.900000000000"
"85.52","1126813.680000000000"
"85.53","844220.520000000000"
"85.54","462440.310000000000"
"85.55","1018508.687500000000"
"85.56","413474.625000000000"
"85.61","1044337.041666666667"
"85.63","442190.550000000000"
"85.66","1005838.255000000000"
"85.69","1866243.000000000000"
"85.71","1450766.120000000000"
"85.72","1015591.540000000000"
"85.73","1057424.515000000000"
"85.75","1073649.855000000000"
"85.77","1396926.820000000000"
"85.78","1513229.160000000000"
"85.79","788517.160000000000"
"85.80","563911.865000000000"
"85.81","880462.220000000000"
"85.83","1534849.640000000000"
"85.85","391811.600000000000"
"85.89","412120.465000000000"
"85.94","893179.516666666667"
"85.96","1380257.120000000000"
"86.01","1123547.280000000000"
"86.02","436455.705000000000"
"86.03","1183351.840000000000"
"86.05","856796.100000000000"
"86.06","415784.210000000000"
"86.09","2160057.390000000000"
"86.10","303043.020000000000"
"86.11","1631135.790000000000"
"86.13","1261122.713333333333"
"86.14","1343637.000000000000"
"86.15","362134.090000000000"
"86.18","866973.963333333333"
"86.19","360617.370000000000"
"86.20","875438.443333333333"
"86.21","1388973.650000000000"
"86.24","1426418.530000000000"
"86.26","1939927.090000000000"
"86.30","424987.145000000000"
"86.31","713479.910000000000"
"86.32","1881046.120000000000"
"86.33","1608077.010000000000"
"86.36","643558.780000000000"
"86.37","1146538.675000000000"
"86.41","1014032.930000000000"
"86.42","332889.420000000000"
"86.43","1297472.060000000000"
"86.46","807082.190000000000"
"86.49","1473385.490000000000"
"86.53","1103240.785000000000"
"86.54","1369634.920000000000"
"86.55","419990.290000000000"
"86.60","649035.550000000000"
"86.61","1633241.590000000000"
"86.64","453215.745000000000"
"86.65","1513080.490000000000"
"86.68","399920.120000000000"
"86.71","445902.605000000000"
"86.74","439171.655000000000"
"86.75","1112549.065000000000"
"86.83","1449937.385000000000"
"86.84","729154.310000000000"
"86.85","481897.980000000000"
"86.87","1226966.192500000000"
"86.91","324195.170000000000"
"86.94","1399341.070000000000"
"86.96","355091.520000000000"
"86.97","815861.946666666667"
"87.00","1601394.455000000000"
"87.01","835822.655000000000"
"87.02","454787.610000000000"
"87.04","1588380.730000000000"
"87.05","288519.750000000000"
"87.08","975904.215000000000"
"87.09","522815.450000000000"
"87.12","1863840.490000000000"
"87.14","373454.330000000000"
"87.16","1605491.780000000000"
"87.17","954243.652500000000"
"87.18","544770.700000000000"
"87.24","440082.780000000000"
"87.26","883683.350000000000"
"87.27","837026.506666666667"
"87.35","1648863.460000000000"
"87.36","967424.665000000000"
"87.40","1240745.455000000000"
"87.41","286477.350000000000"
"87.43","561573.080000000000"
"87.47","605956.590000000000"
"87.50","440322.060000000000"
"87.51","613270.790000000000"
"87.52","314014.180000000000"
"87.53","1543049.520000000000"
"87.54","916580.200000000000"
"87.55","1627274.930000000000"
"87.57","861770.256666666667"
"87.64","441346.540000000000"
"87.65","1898777.070000000000"
"87.66","1781717.710000000000"
"87.67","366367.550000000000"
"87.69","272399.080000000000"
"87.70","1582212.530000000000"
"87.71","287205.380000000000"
"87.73","1441479.063333333333"
"87.75","634815.100000000000"
"87.80","1290576.440000000000"
"87.83","1550229.220000000000"
"87.84","594224.900000000000"
"87.86","1297028.600000000000"
"87.90","1337506.740000000000"
"87.93","1097439.595000000000"
"87.96","1276434.623333333333"
"88.00","876903.083333333333"
"88.02","351728.210000000000"
"88.05","829578.680000000000"
"88.06","1526506.080000000000"
"88.07","345381.290000000000"
"88.09","802034.223333333333"
"88.10","833518.940000000000"
"88.12","684023.950000000000"
"88.16","934832.833333333333"
"88.27","1514055.970000000000"
"88.30","935735.905000000000"
"88.36","1709373.620000000000"
"88.37","1273038.335000000000"
"88.40","811501.560000000000"
"88.44","900836.266666666667"
"88.45","409981.250000000000"
"88.48","625196.140000000000"
"88.49","665781.740000000000"
"88.52","971704.950000000000"
"88.54","1455119.970000000000"
"88.55","1866719.960000000000"
"88.57","1146471.325000000000"
"88.58","1005075.466666666667"
"88.59","1142829.450000000000"
"88.64","283248.620000000000"
"88.65","1465089.850000000000"
"88.66","538713.470000000000"
"88.70","1964335.230000000000"
"88.83","1201897.590000000000"
"88.88","380376.850000000000"
"88.89","261851.740000000000"
"88.93","1063928.910000000000"
"88.95","775708.642500000000"
"89.04","535983.130000000000"
"89.05","1895601.050000000000"
"89.06","1139485.380000000000"
"89.08","491449.940000000000"
"89.09","1304706.750000000000"
"89.10","229731.980000000000"
"89.12","375988.690000000000"
"89.13","995616.180000000000"
"89.14","537064.030000000000"
"89.15","558671.140000000000"
"89.16","859002.746666666667"
"89.18","310338.170000000000"
"89.26","1493544.040000000000"
"89.33","544643.330000000000"
"89.34","1743816.410000000000"
"89.35","303643.840000000000"
"89.42","275142.170000000000"
"89.43","246277.180000000000"
"89.46","1212938.670000000000"
"89.51","1484169.740000000000"
"89.53","1991909.980000000000"
"89.57","839207.626666666667"
"89.58","890861.430000000000"
"89.62","247672.560000000000"
"89.64","1809119.700000000000"
"89.65","855156.196666666667"
"89.67","1217370.155000000000"
"89.78","904655.730000000000"
"89.80","1213143.575000000000"
"89.81","276899.950000000000"
"89.83","1785187.290000000000"
"89.85","815377.520000000000"
"89.86","1844094.590000000000"
"89.88","1242068.095000000000"
"89.90","934357.466666666667"
"89.92","1147682.735000000000"
"89.94","1530761.430000000000"
"90.04","1403198.940000000000"
"90.07","1550549.235000000000"
"90.11","919179.880000000000"
"90.16","289886.160000000000"
"90.22","1715047.845000000000"
"90.23","533887.540000000000"
"90.27","869959.076666666667"
"90.30","971818.940000000000"
"90.32","1126249.935000000000"
"90.37","875883.496666666667"
"90.38","315645.530000000000"
"90.45","1166986.975000000000"
"90.47","825597.026666666667"
"90.49","1484995.380000000000"
"90.61","983404.950000000000"
"90.69","1106796.895000000000"
"90.76","1525147.090000000000"
"90.78","1228528.625000000000"
"90.82","237405.820000000000"
"90.84","906621.176666666667"
"90.94","286082.760000000000"
"91.03","1169931.425000000000"
"91.04","854174.223333333333"
"91.05","854766.896666666667"
"91.07","317738.560000000000"
"91.10","471449.980000000000"
"91.11","238172.660000000000"
"91.17","817888.376666666667"
"91.18","231976.840000000000"
"91.22","1481618.740000000000"
"91.36","933889.150000000000"
"91.44","1297792.410000000000"
"91.45","224294.390000000000"
"91.46","1601584.570000000000"
"91.49","253205.890000000000"
"91.52","554879.670000000000"
"91.56","824511.743333333333"
"91.57","836365.676666666667"
"91.58","1812768.260000000000"
"91.59","1116060.025000000000"
"91.61","972741.652000000000"
"91.63","520284.790000000000"
"91.65","1624383.750000000000"
"91.74","843020.560000000000"
"91.77","272834.880000000000"
"91.80","1193444.870000000000"
"91.94","820349.716666666667"
"91.98","904366.313333333333"
"92.02","286428.780000000000"
"92.07","875446.476666666667"
"92.13","258533.120000000000"
"92.32","877489.843333333333"
"92.44","290444.310000000000"
"92.51","262789.950000000000"
"92.71","242047.030000000000"
"92.81","824494.890000000000"
"92.83","265003.470000000000"
"92.89","1176531.335000000000"
"92.95","956417.590000000000"
"93.19","839656.980000000000"
"93.21","273690.370000000000"
"93.29","786736.230000000000"
"93.34","1876704.260000000000"
"93.47","819729.826666666667"
"93.52","310800.790000000000"
"93.66","799324.090000000000"
"93.95","249134.320000000000"
"94.00","224031.190000000000"
"94.11","238433.530000000000"
"94.22","881468.953333333333"
"94.55","237129.810000000000"
"94.61","849915.176666666667"
"94.87","867022.663333333333"
"95.28","224806.960000000000"
"95.36","1128856.790000000000"
"95.57","265367.510000000000"
"95.61","852088.180000000000"
"95.75","261666.290000000000"
"95.88","302423.930000000000"
"95.89","242771.370000000000"
"95.91","896831.146666666667"
"96.00","274721.850000000000"
"96.22","281842.280000000000"
"96.31","800043.780000000000"
"96.44","262717.710000000000"
"96.46","230519.490000000000"
"96.79","270097.760000000000"
"96.93","242456.390000000000"
"97.04","252734.310000000000"
"97.17","238915.050000000000"
"97.18","826672.293333333333"
"97.60","287033.640000000000"
"97.66","267495.760000000000"
"98.15","244338.310000000000"
"98.43","226702.360000000000"
"99.20","239198.360000000000"
"99.22","815541.833333333333"
"99.66","237095.820000000000"
"100.07","297753.490000000000"
"100.14","280937.840000000000"
